density_sq_km,land_sq_km,water_sq_km,childcnt,conservative,liberal,ownrent,income,dem_performance_pct,persuasion_pct,turnout_pct,age,earliest_reg_date,sex,vote_g2008,vote_g2010,vote_g2012,vote_p2004party_d,vote_p2004party_r,vote_p2006party_d,vote_p2006party_r,vote_p2008party_d,vote_p2008party_r,vote_p2009party_d,vote_p2009party_r,vote_p2010party_d,vote_p2010party_r,vote_p2011party_d,vote_p2011party_r,vote_p2012party_d,vote_p2012party_r,vote_pp2004party_d,vote_pp2004party_r,vote_pp2008party_d,vote_pp2008party_r,vote_pp2012party_d,vote_pp2012party_r,hh_vote_p2004party_d_num,hh_vote_p2004party_r_num,hh_vote_p2006party_d_num,hh_vote_p2006party_r_num,hh_vote_p2008party_d_num,hh_vote_p2008party_r_num,hh_vote_p2009party_d_num,hh_vote_p2009party_r_num,hh_vote_p2010party_d_num,hh_vote_p2010party_r_num,hh_vote_p2011party_d_num,hh_vote_p2011party_r_num,hh_vote_p2012party_d_num,hh_vote_p2012party_r_num,hh_vote_pp2004party_d_num,hh_vote_pp2004party_r_num,hh_vote_pp2008party_d_num,hh_vote_pp2008party_r_num,obama08_minus_kerry,random_var,support,obama08_pct_mean,catowner_1,lib_donor,id,boatownr_1,apparel_1,bankcard_1,bookmusc_1,environm_1,contbrel_1,outdgrdn_1,electrnc_1,donrever_1,golf_1,outdoor_1,stockbnd_1,smarstat_s,smarstat_m,veteran_1,cen_advcnddegreepcnt,cen_armedforcespct,cen_avgtrvltime,cen_blackpcnt,cen_childrenpcnt,cen_collegepcnt,cen_hisppcnt,cen_i_art_ent_rec_srvspr,cen_i_farmingprct,cen_i_miningprct,cen_i_utilitiesprct,cen_i_wholesaletrprct,cen_medianincome,cen_ruralpcnt,cen_singlemomspcnt,cen_unemprate,cen_urbanpcnt,state_region,ethnicity
93.359599,7.144418,0,"0","100","123","6",,40.5,,39.1,82,"1972-04-21","F",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,,,,,,,,,,,,,,,,,,,-6.5,35.9,0,.8122451,0,0,111666,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,.14375,17.33333,.0325581,.3198529,.0182648,0,0,0,.1324201,0,.0639269,20400,.1860465,.1176471,.0309735,0,"Region 6","W"
2478.4336,.344169,0,"0","103","079","1",,94.1,,15,81,"2008-07-31","M",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,2.4,99.5,1,.8921658,0,0,111849,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,.0178218,.1113139,42.80342,.9800937,.1809955,.0079208,.0117096,0,0,0,0,0,7220,0,.158371,.3157895,1,"Region 1","B"
44.177869,26.076405,0,"0","100","123","5",,43.2,,41.4,74,"2003-05-16","F",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,43.2,1,.9812862,0,0,114331,1,1,0,1,0,0,1,1,1,0,1,0,1,0,0,.0452436,.1395833,29.11717,.0264244,.2667984,.1136891,0,0,.0079208,.1108911,0,.0316832,27059,1,.027668,.0344168,0,"Region 6","W"
1759.257,.80318,0,"0","102","104","7",,53,,37.5,48,"1983-03-21","F",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,9.5,59.6,1,.4576948,0,0,111451,0,1,0,1,0,0,1,1,1,0,1,0,1,0,0,.0168955,.1644737,19.39068,.7061144,.3666667,.0401267,0,.0171821,0,0,0,0,20086,0,.2216667,.0776545,1,"Region 6","B"
2531.9365,.278443,0,"0","103","079","1",5000,91.8,,27.1,58,"1982-11-04","F",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,5.7,97.9,1,.6754476,0,0,110595,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,.0331384,.0782918,24.02548,.9897361,.1189189,.0311891,.0102639,0,0,0,0,.0394737,13571,0,.1,.2070707,1,"Region 5","B"
3291.9209,.357542,0,"0","064","125","1",,91.8,,27.1,35,"1994-12-01","F",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,5.7,97.9,1,.9263737,0,0,115069,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,.0931122,26.49855,.9545454,.3632184,.0463918,.0343053,0,0,0,0,.0204082,20388,0,.2298851,.122549,1,"Region 5","B"
15.800635,73.567453,.16376,"0","128","062","9",5000,61.4,,31.1,57,"1980-09-19","F",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,4.5,69.5,1,.5670041,0,0,114070,0,1,0,1,0,0,1,1,1,0,1,0,1,0,0,.0411899,.1105477,20.64972,.3804082,.2028985,.0446224,0,0,.0727612,0,.0746269,.0335821,30066,.8244898,.0621118,.0853242,0,"Region 3","W"
11.841812,95.540168,5.204548,"0","096","087","5",5000,31.3,,40,68,"2006-12-18","M",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7.4,32.3,1,.850941,0,0,112000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0208333,.1845673,33.11988,.0877193,.281746,.119213,0,.0128388,.0413695,0,.0156919,.0485021,45781,1,.0218254,.0125698,0,"Region 3","W"
875.98802,1.599791,.12626,"0","094","077","9",5000,53,,37.5,43,"2000-11-08","M",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9.5,59.6,1,.8482708,0,0,113568,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,.0149606,.1593533,14.93256,.2758398,.1868759,.0897638,.0064599,.0223714,0,0,.0313199,.0201342,26054,0,.0970043,.0407725,1,"Region 6","W"
2587.5376,.336227,0,"0","102","104","9",5000,53,,37.5,64,"1983-03-23","F",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,9.5,59.6,1,.0282514,0,0,114783,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,.1286765,18.96911,.9204927,.3038869,0,0,.023166,0,0,0,0,20450,0,.2473498,.1308725,1,"Region 6","B"
978.9702,1.024546,0,"0","078","077","3",5000,47.5,,38.3,83,"1976-01-28","F",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.1,50.6,1,.3072146,0,0,113697,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,.0304183,.0606061,24.79141,.9918451,.3988604,.0722433,0,0,.0245399,0,0,.0184049,22212,0,.2735043,.0659026,1,"Region 5","B"
1084.8495,1.137485,0,"0","078","077","2",5000,92.2,,24.9,62,"1999-11-18","F",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,4.9,97.8,1,.5059346,0,0,111307,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,.0212014,.12527,18.13043,.7841484,.276,.0565371,0,.0478589,.0302267,0,0,.0806045,21053,0,.132,.0570071,1,"Region 6","W"
5769.8234,.210925,0,"0","051","117","3",5000,76.1,,47.7,52,"2008-07-15","F",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4,74.3,1,.0322613,0,0,110632,0,1,1,1,0,0,1,1,0,0,1,0,1,0,0,.2103862,.0740319,27.54703,.1233001,.2536688,.2902796,.3155032,.0197461,0,0,0,.0197461,53250,0,.0691824,.052139,1,"Region 4","H"
2520.1781,.421002,0,"0","102","079","9",5000,83.1,,25.6,73,"1983-03-23","F",1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,93.1,1,.5588617,0,0,110492,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,.1204268,30.62349,.9207829,.4516129,.0146138,.0065238,.0322581,0,0,0,.1055719,20147,0,.3306452,.1682927,1,"Region 1","B"
3330.0704,1.047125,0,"0","064","125","2",5000,94.5,,20.4,24,"2008-08-14","F",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,2.8,99.4,1,.1807569,0,0,111836,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,.0073762,.119462,32.57105,.9436458,.586331,.0073762,.0048879,.0124069,0,0,0,.0297767,10870,0,.4910072,.2960413,1,"Region 1","B"
25.81197,80.759764,.210421,"0","100","123","3",,48.6,,35.3,40,"1994-11-09","F",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,9.4,54.5,1,.7874606,0,0,111510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.1390014,.1613103,19.36211,.2980814,.3363129,.0964912,0,.0065076,0,0,.0032538,.0650759,32057,.8235844,.0715084,.0294737,0,"Region 3","B"
3832.7555,.243428,0,"0","051","117","1",5000,76.2,,26.1,38,"2008-04-04","F",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,77.7,1,.3558823,0,0,110524,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,.2037037,.0639324,32.9282,.2441209,.1167247,.2539683,.0055991,.0257649,0,0,0,0,38021,0,.0783972,.0633484,1,"Region 4","M"
16.319118,39.64253,.065499,"0","128","062","8",6000,51.9,,39.1,67,"1967-09-09","F",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,-.4,48.1,1,.4605958,0,0,111562,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,.0691057,.1566038,31.83784,.4293948,.1815068,.0142276,.018732,.011194,0,0,0,.0970149,30962,.9639769,0,.0462633,0,"Region 6","B"
3001.3213,.298202,0,"0","102","104","9",,92.8,,37.1,77,"1976-07-03","F",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,97.3,1,.2585581,0,0,115037,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,.0280066,.1875,25.67708,.9890471,.3531157,.0461285,0,0,0,0,.0540541,0,21985,0,.1691395,.1708684,1,"Region 1","B"
607.05171,2.663694,0,"0","078","077","2",6000,87.3,,29.6,45,"1995-06-27","F",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7,96.1,1,.068086,0,0,111182,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,.0134715,.1226937,26.64331,.9500301,.4521739,.0310881,0,.025,.0270833,0,0,.0145833,13060,0,.3217391,.144385,0,"Region 3","B"
3432.9931,1.330326,0,"0","091","106","1",6000,72,,40.5,31,"2006-12-14","M",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,72.6,0,.4012457,0,0,110802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.1539894,.1522074,28.78975,.200444,.1391162,.3368519,.2384018,.0094175,0,0,.001744,.018835,41609,0,.0237316,.0137953,1,"Region 4","W"
,,,"1","096","087","5",,34.1,,37.6,41,"1997-02-10","F",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,8.1,39.2,1,.155721,0,0,114426,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,.0505673,.1381129,29.30648,.0454702,.3093649,.0865812,.0030084,.026368,.03566,.002672,.010004,.015329,35299,.5854392,.0523143,.0394967,0,"Region 2","W"
1375.9752,.449136,0,"0","078","077","3",6000,94.3,,24.3,61,"1996-06-18","F",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,5.1,99,1,.4592619,0,0,113370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.1006711,20.44444,1,.579832,0,0,0,0,0,0,.0769231,9797,0,.5630252,.2147651,1,"Region 5","B"
20.166735,103.34269,.14456,"0","096","087","5",,45.3,,41.7,41,"1990-11-07","F",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,48.2,1,.2333145,0,0,115331,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,.0539249,.197417,24.56334,.4000958,.2330317,.1119454,.0249161,.0010152,.0192893,.0040609,0,.0324873,31034,1,.0678733,.0256158,0,"Region 3","B"
1234.1255,1.14413,0,"0","116","079","7",,52.4,,45.6,63,"1985-08-30","F",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,9,55.6,1,.094059,0,0,115016,0,0,0,1,1,0,1,1,1,0,1,0,0,1,0,.0427673,.2857143,34.31901,.2836469,.4256198,.1320755,.036903,.0035907,.0089767,0,.0143627,.0089767,34107,0,.072314,.0373832,1,"Region 5","B"
616.38614,.369898,0,"0","078","077","4",,75.1,,28.3,23,"2007-03-03","F",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,10.5,81.2,1,.8752831,0,0,115113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0545455,43.07333,1,.3888889,0,0,0,0,0,0,0,35357,0,.1984127,0,1,"Region 5","B"
6204.8518,.305245,0,"0","078","077","3",7000,94.1,,15,55,"1992-09-12","F",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4,99.5,1,.24448,0,0,111795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0098039,.0501089,29.62295,.9358289,.5775862,.0084034,.0320856,0,0,0,0,0,8429,0,.4956897,.3082902,1,"Region 1","B"
6535.8245,.212215,0,"0","103","079","2",7000,71,,37.3,62,"2011-10-17","F",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,72.5,1,.0773498,0,0,111771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.1631841,.0984456,32.83484,.2657185,.1683748,.3064677,.0980539,.0209699,0,0,.0104849,.0117955,44135,0,.0234261,.0297398,1,"Region 4","H"
5.0218869,265.0465,.78983,"0","096","087","6",,51.5,,44.5,56,"2001-04-13","M",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9,60.5,1,.8597361,0,0,113533,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,.0074153,.1586207,26.16393,.5155684,.3572744,.0847458,0,.013544,.1060948,0,.020316,.03386,27064,1,.1104972,.1381323,0,"Region 3","B"
3055.4084,.454931,0,"0","102","104","9",7000,95,,36.4,55,"2007-10-02","M",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,98.5,1,.0428697,0,0,110485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0176871,.1056911,28.94673,.9858857,.44098,.0176871,.0141143,0,0,0,0,0,13036,0,.2650334,.1805825,1,"Region 5","B"
1205.9298,2.308592,0,"0","070","121","3",,78.6,,28.4,44,"1988-04-06","F",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4,81.9,1,.4119829,0,0,110747,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,.0393443,.1915245,26.86709,.553852,.3775304,.0459016,.0183979,0,0,.0064044,.0274474,.0448307,31286,0,.1336032,.0670578,1,"Region 5","B"
2704.64,.584551,0,"1","078","077","3",7000,55.9,,27.9,41,"2004-07-03","F",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,13.9,62.8,1,.7270382,0,0,111956,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,.0092379,.1748634,25.15272,.4912281,.4575707,.0808314,0,.0183486,0,0,0,.0244648,28257,0,.3344426,.030137,1,"Region 5","B"
1354.4159,.385406,0,"0","102","104","8",7000,93.1,,33.6,87,"1952-03-22","F",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6,96.6,1,.7967457,0,0,113955,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,.0179641,.0824176,31.73881,.9112903,.3435898,.0389222,0,0,0,0,0,.0373134,35313,0,.1538462,.1410256,1,"Region 5","B"
,,,"0","071","063","5",7000,47.1,,43.2,76,"2001-09-13","M",1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,4.8,44.2,1,.284638,0,0,113930,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,.1283092,.2272168,23.95946,.1037677,.2336157,.2664438,.0307119,.02699,.000942,.000877,.003606,.030987,45014,0,.0605478,.0304792,1,"Region 5","J"
1560.6142,1.048946,0,"0","100","123","2",7000,82.5,,37.5,54,"1997-12-31","F",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,10.9,89.3,1,.3828143,0,0,110050,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,.0178571,.0965961,21.8773,.4941967,.3751891,.0420168,.0177153,0,0,0,.0088757,.0710059,27083,0,.2208775,.0329041,1,"Region 1","B"
7654.8771,.273943,0,"1","091","106","1",7000,81.2,,34.2,77,"1988-10-01","F",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,5.1,83.1,1,.8552428,0,0,115093,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,.1571936,.0614634,17.93485,.1287411,.0384615,.2904085,.0128266,.0315279,.0121261,0,0,.0072757,11650,0,0,.0614568,1,"Region 1","W"
1493.4127,1.236095,0,"0","078","077","6",7000,84.7,,28.4,49,"2000-08-18","F",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,86.7,1,.9451401,0,0,112967,0,1,0,1,1,0,1,1,0,1,1,0,1,0,0,.0314607,.1363943,16.40031,.7142857,.2138365,.0674157,.0122601,0,0,0,0,.0209581,21779,0,.0943396,.0533708,1,"Region 6","B"
58.516731,31.61489,0,"0","128","062","7",7000,74,,35.8,54,"1998-04-03","F",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,76.4,1,.8609772,0,0,113799,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,.0353982,.158912,23.59891,.3748674,.3659942,.0410298,0,.0053476,.0096257,0,.0074866,.0481283,37596,1,.0706052,.0488301,0,"Region 6","W"
1787.9284,1.049259,0,"0","100","090","9",7000,78.6,,28.4,70,"1963-12-11","F",1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,7.4,81.9,1,.6516106,0,0,113449,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,.0242277,.1649366,26.10979,.4787908,.1035088,.0847971,.0126767,.0086331,.0071942,0,0,.0561151,16125,0,.0736842,.0440165,1,"Region 5","B"
1198.6472,.560632,0,"0","102","104","9",,84.1,,16.1,57,"1996-10-07","F",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,89.8,1,.9703217,0,0,111934,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,.0474934,.0925508,40.16463,.9605463,.2378855,0,0,0,0,0,0,.054878,13547,0,.1806167,.2300469,1,"Region 1","B"
41.516705,28.560572,.030329,"0","124","073","9",,31.7,,49.8,67,"1970-11-13","F",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.7,36.3,1,.594683,0,0,111782,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,.0519481,.1754575,23.49196,.0059423,.2621951,.120425,.0441426,.0303514,.0223642,0,.0111821,.0846645,41375,1,.0325203,.0354391,0,"Region 1","W"
,,,"0","128","062","8",8000,45.5,,44.8,68,"1967-04-21","F",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.9,41.8,1,.506906,0,0,114409,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,.0327402,.1300448,32.12518,.0045203,.2955083,.0427046,.0100452,0,.038462,.158654,.057692,0,25247,1,.073286,.1361323,0,"Region 6","W"
22.461597,43.650367,.024176,"0","128","062","9",8000,50.3,,41.9,66,"2008-09-09","F",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,5.1,53.8,1,.2866732,0,0,114503,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,.0182094,.051676,32.45872,.3391753,.3942559,.0758725,0,.0136364,.0545455,0,0,.0113636,35586,1,.0391645,.1020408,0,"Region 6","B"
771.7372,2.788514,0,"0","064","125","2",,87.3,,31,23,"2007-12-19","F",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,7,93.6,1,.2478455,0,0,110122,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,.0509356,.0775336,25.01193,.6890411,.2716763,.1507276,.0794521,.0266667,0,0,0,.025,25035,0,.1088632,.0776326,1,"Region 1","B"
2079.3497,.454469,0,"4","100","123","5",,76.3,,23.4,72,"2000-10-10","F",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6,75.5,1,.606442,0,0,112822,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,.0488722,.1186441,12.74945,.6642487,.1797235,.0394737,.0051813,.0323276,0,0,0,.0323276,22708,0,.0990783,.0848126,1,"Region 1","B"
514.47561,2.966127,0,"0","100","123","5",8000,41.5,,39.7,56,"1992-09-20","F",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,8.9,45.7,1,.4353308,0,0,111357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0212355,.1895483,24.29484,.0052219,.2903727,.0521236,.0104439,0,0,0,0,.025,32969,0,.0838509,.0319635,0,"Region 1","W"
886.73687,1.542735,0,"0","109","085","5",8000,51.6,,58.5,74,"1991-03-02","F",1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5.8,52.4,1,.4905166,0,1,112758,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,.3171428,.1731996,29.23116,.0099573,.3591837,.3342857,.0277383,.009009,0,0,.009009,.02574,114969,0,.022449,.045122,1,"Region 4","W"
15.634407,48.216018,2.76129,"1","108","061","9",9000,61.4,,31.1,39,"2008-10-06","F",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,69.5,1,.2455871,0,0,114320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0618182,.1948718,28.04604,.300505,.3579882,.0945455,.0063131,0,.0301508,0,0,.0653266,31538,1,.1213018,.0478469,0,"Region 3","B"
300.4383,8.397731,0,"1","124","073","8",9000,54.6,,40.7,54,"1996-09-19","F",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.7,57.7,0,.6377457,0,0,113126,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0,.1085011,.1447579,26.73223,.2755299,.3960084,.2197987,.017341,.0460683,0,0,.0150913,.0317712,50882,.1645472,.0514706,.0489251,.8354528,"Region 5","B"
,,,"0","128","062","7",,38.2,,22.2,66,"1976-10-02","F",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.4,27.2,0,.4674703,0,0,110904,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,.124197,23.17586,0,.3891214,.0993865,.0221169,0,0,0,0,.028674,31944,1,.0564854,.1575931,0,"Region 6","W"
5769.8234,.210925,0,"0","051","117","3",9000,76.1,,47.7,52,"2002-09-03","F",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4,74.3,1,.5092403,0,0,113808,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,.2103862,.0740319,27.54703,.1233001,.2536688,.2902796,.3155032,.0197461,0,0,0,.0197461,53250,0,.0691824,.052139,1,"Region 4","W"
3630.1287,.363348,0,"0","100","123","3",,49.5,,35.1,69,"2003-01-13","M",1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,6.5,53.7,1,.0427818,0,0,114452,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,.0470711,.3138152,24.87406,.2218073,.1986014,.1223849,.0373413,0,.010355,0,.0088757,.0251479,33750,0,.0643357,.063854,1,"Region 5","B"
2473.2557,1.132111,0,"0","078","077","1",9000,89.9,,35,38,"2008-11-26","F",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,5.1,94.8,1,.6755057,0,0,111276,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,.0722706,.1177482,22.61247,.6620713,.2194039,.1829831,.0659045,.0193333,0,0,0,.0666667,24464,0,.0995561,.033312,1,"Region 1","B"
